Protein Name,DFR_Weights,DFR_Ranked_Weights,pDP_values,Sequence_Length
HXB8,21,17,0.9687,
HXB8,21,17,0.9716,
HXB8,21,17,0.9719,
HXB8,21,17,0.9743,
HXB8,21,17,0.9756,
HXB8,21,17,0.9771,
HXB8,21,17,0.9802,
HXB8,21,17,0.9824,
HXB8,21,17,0.9827,
HXB8,21,17,0.9831,
HXB8,21,17,0.9831,
HXB8,21,17,0.9832,
HXB8,21,17,0.9829,
HXB8,21,17,0.9827,
HXB8,21,17,0.9822,
HXB8,21,17,0.9815,
HXB8,21,17,0.9813,
HXB8,21,17,0.9817,
HXB8,21,17,0.9822,
HXB8,21,17,0.9813,
HXB8,21,17,0.98,
HXB9,20,38,0.9771,
HXB9,20,38,0.9752,
HXB9,20,38,0.9711,
HXB9,20,38,0.9605,
HXB9,20,38,0.9371,
HXB9,20,38,0.8867,
HXB9,20,38,0.7855,
HXB9,20,38,0.6647,
HXB9,20,38,0.6175,
HXB9,20,38,0.7013,
HXB9,20,38,0.7156,
HXB9,20,38,0.7264,
HXB9,20,38,0.7577,
HXB9,20,38,0.7596,
HXB9,20,38,0.7824,
HXB9,20,38,0.7831,
HXB9,20,38,0.796,
HXB9,20,38,0.7918,
HXB9,20,38,0.7694,
HXB9,20,38,0.7291,
HXB9,20,38,0.6808,
HXB9,20,38,0.6199,
HXB9,20,38,0.6014,
HXB9,20,38,0.6034,
HXB9,20,38,0.6101,
HXB9,20,38,0.6165,
HXB9,20,38,0.6353,
HXB9,20,38,0.6616,
HXB9,20,38,0.6247,
HXB9,20,38,0.6525,
HXB9,20,38,0.6984,
HXB9,20,38,0.7042,
HXB9,20,38,0.6987,
HXB9,20,38,0.6807,
HXB9,20,38,0.6566,
HXB9,20,38,0.6764,
HXB9,20,38,0.6839,
HXB9,20,38,0.7322,
HXB9,20,38,0.7841,
HXB9,20,38,0.8455,
HXB9,20,38,0.883,
HXB9,20,38,0.9014,
HXB9,20,38,0.9142,
HXB9,20,38,0.9113,
HXB9,20,38,0.9039,
HXB9,20,38,0.8803,
HXB9,20,38,0.8631,
HXB9,20,38,0.8125,
HXB9,20,38,0.772,
HXB9,20,38,0.7226,
HXB9,20,38,0.6983,
HXB9,20,38,0.6165,
HXB9,20,38,0.6896,
HXB9,20,38,0.6988,
HXB9,20,38,0.6723,
HXB9,20,38,0.6265,
HXB9,20,38,0.6741,
HXB9,20,38,0.7593,
HXB9,20,38,0.8508,
HXB9,20,38,0.8868,
HXB9,20,38,0.9023,
HXB9,20,38,0.9082,
HXB9,20,38,0.9147,
HXB9,20,38,0.9145,
HXB9,20,38,0.9162,
HXB9,20,38,0.9131,
HXB9,20,38,0.8994,
HXB9,20,38,0.8827,
HXB9,20,38,0.8727,
HXB9,20,38,0.8459,
HXB9,20,38,0.8341,
HXB9,20,38,0.8413,
HXB9,20,38,0.8356,
HXB9,20,38,0.8537,
HXB9,20,38,0.8975,
HXB9,20,38,0.9001,
HXB9,20,38,0.8982,
HXB9,20,38,0.8927,
HXB9,20,38,0.8833,
HXB9,20,38,0.8632,
HXB9,20,38,0.8248,
HXB9,20,38,0.7827,
HXB9,20,38,0.7572,
HXB9,20,38,0.7157,
HXB9,20,38,0.6425,
HXB9,20,38,0.6071,
HXB9,20,38,0.6487,
HXB9,20,38,0.7198,
HXB9,20,38,0.7774,
HXB9,20,38,0.8189,
HXB9,20,38,0.8474,
HXB9,20,38,0.855,
HXB9,20,38,0.8673,
HXB9,20,38,0.8608,
HXB9,20,38,0.8382,
HXB9,20,38,0.801,
HXB9,20,38,0.7738,
HXB9,20,38,0.7741,
HXB9,20,38,0.8201,
HXB9,20,38,0.8625,
HXB9,20,38,0.8922,
HXB9,20,38,0.9185,
HXB9,20,38,0.93,
HXB9,20,38,0.9445,
HXB9,20,38,0.9523,
HXB9,20,38,0.9543,
HXB9,20,38,0.9549,
HXB9,20,38,0.9587,
HXB9,20,38,0.9568,
HXB9,20,38,0.9521,
HXB9,20,38,0.934,
HXB9,20,38,0.8919,
HXB9,20,38,0.8538,
HXB9,20,38,0.7981,
HXB9,20,38,0.742,
HXB9,20,38,0.7267,
HXB9,20,38,0.7174,
HXB9,20,38,0.7329,
HXB9,20,38,0.7426,
HXB9,20,38,0.7512,
HXB9,20,38,0.765,
HXB9,20,38,0.7409,
HXB9,20,38,0.7217,
HXB9,20,38,0.6759,
HXB9,20,38,0.656,
HXB9,20,38,0.7612,
HXB9,20,38,0.8748,
HXB9,20,38,0.9496,
HXB9,20,38,0.9728,
HXB9,20,38,0.9788,
HXB9,20,38,0.9822,
HXB9,20,38,0.9838,
HXB9,20,38,0.9846,
HXB9,20,38,0.9845,
HXB9,20,38,0.9843,
HXB13,19,26,0.7743,
HXB13,19,26,0.7863,
HXB13,19,26,0.794,
HXB13,19,26,0.7351,
HXB13,19,26,0.6182,
HXB13,19,26,0.6338,
HXB13,19,26,0.6709,
HXB13,19,26,0.6859,
HXB13,19,26,0.6962,
HXB13,19,26,0.7365,
HXB13,19,26,0.7753,
HXB13,19,26,0.7742,
HXB13,19,26,0.7757,
HXB13,19,26,0.7778,
HXB13,19,26,0.7823,
HXB13,19,26,0.7621,
HXB13,19,26,0.7485,
HXB13,19,26,0.7158,
HXB13,19,26,0.7009,
HXB13,19,26,0.68,
HXB13,19,26,0.6384,
HXB13,19,26,0.656,
HXB13,19,26,0.68,
HXB13,19,26,0.7011,
HXB13,19,26,0.7652,
HXB13,19,26,0.8122,
HXB13,19,26,0.8501,
HXB13,19,26,0.887,
HXB13,19,26,0.8948,
HXB13,19,26,0.8905,
HXB13,19,26,0.8743,
HXB13,19,26,0.8454,
HXB13,19,26,0.8104,
HXB13,19,26,0.7593,
HXB13,19,26,0.688,
HXB13,19,26,0.6699,
HXB13,19,26,0.7509,
HXB13,19,26,0.7889,
HXB13,19,26,0.8917,
HXB13,19,26,0.9406,
HXB13,19,26,0.9611,
HXB13,19,26,0.9692,
HXB13,19,26,0.9724,
HXB13,19,26,0.9736,
HXB13,19,26,0.9742,
HXB13,19,26,0.973,
HXB13,19,26,0.97,
HXB13,19,26,0.9593,
HXB13,19,26,0.9427,
HXB13,19,26,0.9156,
HXB13,19,26,0.8703,
HXB13,19,26,0.8347,
HXB13,19,26,0.7576,
HXB13,19,26,0.6355,
HXB13,19,26,0.6361,
HXB13,19,26,0.7111,
HXB13,19,26,0.7996,
HXB13,19,26,0.8586,
HXB13,19,26,0.9024,
HXB13,19,26,0.9273,
HXB13,19,26,0.9424,
HXB13,19,26,0.9462,
HXB13,19,26,0.9447,
HXB13,19,26,0.9356,
HXB13,19,26,0.9159,
HXB13,19,26,0.8816,
HXB13,19,26,0.8032,
HXB13,19,26,0.7546,
HXB13,19,26,0.7167,
HXB13,19,26,0.6588,
HXB13,19,26,0.6257,
HXB13,19,26,0.6087,
HXB13,19,26,0.6067,
HXB13,19,26,0.6185,
HXB13,19,26,0.6644,
HXB13,19,26,0.6861,
HXB13,19,26,0.6778,
HXB13,19,26,0.6535,
HXB13,19,26,0.6091,
HXB13,19,26,0.6458,
HXB13,19,26,0.7533,
HXB13,19,26,0.8457,
HXB13,19,26,0.915,
HXB13,19,26,0.9152,
HXB13,19,26,0.919,
HXC4,18,19,0.8849,
HXC4,18,19,0.8997,
HXC4,18,19,0.8816,
HXC4,18,19,0.8505,
HXC4,18,19,0.8613,
HXC4,18,19,0.8508,
HXC4,18,19,0.8643,
HXC4,18,19,0.8606,
HXC4,18,19,0.864,
HXC4,18,19,0.8544,
HXC4,18,19,0.8381,
HXC4,18,19,0.8036,
HXC4,18,19,0.7975,
HXC4,18,19,0.7783,
HXC4,18,19,0.721,
HXC4,18,19,0.6578,
HXC4,18,19,0.627,
HXC4,18,19,0.6016,
HXC4,18,19,0.608,
HXC4,18,19,0.6853,
HXC4,18,19,0.6974,
HXC4,18,19,0.7522,
HXC4,18,19,0.783,
HXC4,18,19,0.8024,
HXC4,18,19,0.8153,
HXC4,18,19,0.8211,
HXC4,18,19,0.8361,
HXC4,18,19,0.8805,
HXC4,18,19,0.8994,
HXC4,18,19,0.9142,
HXC4,18,19,0.9262,
HXC4,18,19,0.9427,
HXC4,18,19,0.947,
HXC4,18,19,0.9439,
HXC4,18,19,0.9492,
HXC4,18,19,0.9542,
HXC4,18,19,0.9609,
HXC4,18,19,0.9623,
HXC4,18,19,0.965,
HXC4,18,19,0.9668,
HXC4,18,19,0.9685,
HXC4,18,19,0.9708,
HXC4,18,19,0.9719,
HXC4,18,19,0.9725,
HXC4,18,19,0.9732,
HXC4,18,19,0.9732,
HXC4,18,19,0.9706,
HXC4,18,19,0.9659,
HXC4,18,19,0.969,
HXC4,18,19,0.97,
HXC4,18,19,0.97,
HXC4,18,19,0.967,
HXC4,18,19,0.9631,
HXC4,18,19,0.9592,
HXC4,18,19,0.9419,
HXC4,18,19,0.9378,
HXC4,18,19,0.9341,
HXC4,18,19,0.9358,
HXC4,18,19,0.9287,
HXC4,18,19,0.925,
HXC4,18,19,0.9182,
HXC4,18,19,0.8975,
HXC4,18,19,0.8999,
HXC4,18,19,0.8933,
HXC4,18,19,0.885,
HXC4,18,19,0.8776,
HXC4,18,19,0.8504,
HXC4,18,19,0.8675,
HXC4,18,19,0.8761,
HXC4,18,19,0.9198,
HXC4,18,19,0.9521,
HXC4,18,19,0.9664,
HXC4,18,19,0.9736,
HXC4,18,19,0.9764,
HXC4,18,19,0.9776,
HXC4,18,19,0.9785,
HXC4,18,19,0.9791,
HXC4,18,19,0.9806,
HXC4,18,19,0.981,
HXC4,18,19,0.9812,
HXC4,18,19,0.9819,
HXC4,18,19,0.9823,
HXC4,18,19,0.9827,
HXC4,18,19,0.9824,
HXC4,18,19,0.9822,
HXC4,18,19,0.9821,
HXC4,18,19,0.9818,
HXC4,18,19,0.9803,
HXC4,18,19,0.9785,
HXC4,18,19,0.9779,
HXC4,18,19,0.9781,
HXC4,18,19,0.9766,
HXC4,18,19,0.9751,
HXC4,18,19,0.9749,
HXC4,18,19,0.974,
HXC4,18,19,0.9752,
HXC4,18,19,0.9742,
HXC4,18,19,0.9724,
HXC4,18,19,0.9751,
HXC4,18,19,0.9762,
HXC4,18,19,0.9784,
HXC4,18,19,0.9811,
HXC4,18,19,0.9819,
HXC4,18,19,0.9822,
HXC4,18,19,0.9821,
HXC4,18,19,0.9817,
HXC4,18,19,0.9816,
HXC4,18,19,0.9814,
HXC4,18,19,0.9815,
HXC4,18,19,0.9813,
HXC4,18,19,0.9807,
HXC4,18,19,0.9795,
HXC4,18,19,0.9786,
HXC4,18,19,0.9778,
HXC4,18,19,0.978,
HXC4,18,19,0.9773,
HXC4,18,19,0.9762,
HXC4,18,19,0.9773,
HXC4,18,19,0.9749,
HXC4,18,19,0.9743,
HXC4,18,19,0.9754,
HXC4,18,19,0.9738,
HXC4,18,19,0.9685,
HXC4,18,19,0.9687,
HXC4,18,19,0.9673,
HXC4,18,19,0.967,
HXC4,18,19,0.9636,
HXC4,18,19,0.9566,
HXC4,18,19,0.9524,
HXC4,18,19,0.9402,
HXC4,18,19,0.9218,
HXC4,18,19,0.8956,
HXC4,18,19,0.8717,
HXC4,18,19,0.8366,
HXC4,18,19,0.7889,
HXC4,18,19,0.7253,
HXC4,18,19,0.6706,
HXC4,18,19,0.623,
HXC4,18,19,0.6512,
HXC4,18,19,0.6876,
HXC4,18,19,0.7376,
HXC4,18,19,0.7974,
HXC4,18,19,0.8316,
HXC4,18,19,0.852,
HXC4,18,19,0.8689,
HXC4,18,19,0.8618,
HXC4,18,19,0.8384,
HXC4,18,19,0.8132,
HXC4,18,19,0.7405,
HXC4,18,19,0.6156,
HXC4,18,19,0.6199,
HXC4,18,19,0.7126,
HXC4,18,19,0.8508,
HXC4,18,19,0.9019,
HXC4,18,19,0.9231,
HXC4,18,19,0.9445,
HXC4,18,19,0.9469,
HXC4,18,19,0.9555,
HXC4,18,19,0.9598,
HXC4,18,19,0.9605,
HXC4,18,19,0.9632,
HXC4,18,19,0.9643,
HXC4,18,19,0.964,
HXC4,18,19,0.9632,
HXC4,18,19,0.9661,
HXC4,18,19,0.9663,
HXC4,18,19,0.9657,
HXC4,18,19,0.9661,
HXC4,18,19,0.9696,
HXC4,18,19,0.9693,
HXC4,18,19,0.9681,
HXC4,18,19,0.9668,
HXC4,18,19,0.9665,
HXC4,18,19,0.9668,
HXC4,18,19,0.9676,
HXC4,18,19,0.969,
HXC4,18,19,0.9709,
HXC4,18,19,0.9728,
HXC4,18,19,0.9736,
HXC4,18,19,0.975,
HXC4,18,19,0.9751,
HXC4,18,19,0.9738,
HXC4,18,19,0.9685,
HXC4,18,19,0.9665,
HXC4,18,19,0.9646,
HXC4,18,19,0.9646,
HXC4,18,19,0.9645,
HXC4,18,19,0.9626,
HXC4,18,19,0.9602,
HXC4,18,19,0.9582,
HXC4,18,19,0.9555,
HXC4,18,19,0.9401,
HXC4,18,19,0.9342,
HXC4,18,19,0.9281,
HXC4,18,19,0.9224,
HXC4,18,19,0.9242,
HXC4,18,19,0.9229,
HXC4,18,19,0.9274,
HXC4,18,19,0.9317,
HXC4,18,19,0.945,
HXC4,18,19,0.9434,
HXC4,18,19,0.9364,
HXC5,17,28,0.8088,
HXC5,17,28,0.786,
HXC5,17,28,0.8054,
HXC5,17,28,0.7839,
HXC5,17,28,0.7774,
HXC5,17,28,0.7865,
HXC5,17,28,0.7384,
HXC5,17,28,0.7175,
HXC5,17,28,0.6985,
HXC5,17,28,0.6588,
HXC5,17,28,0.6143,
HXC5,17,28,0.6269,
HXC5,17,28,0.6219,
HXC5,17,28,0.6067,
HXC5,17,28,0.7031,
HXC5,17,28,0.7622,
HXC5,17,28,0.8024,
HXC5,17,28,0.8107,
HXC5,17,28,0.803,
HXC5,17,28,0.7849,
HXC5,17,28,0.7921,
HXC5,17,28,0.7919,
HXC5,17,28,0.7439,
HXC5,17,28,0.6973,
HXC5,17,28,0.6773,
HXC5,17,28,0.6721,
HXC5,17,28,0.6636,
HXC5,17,28,0.699,
HXC5,17,28,0.7325,
HXC5,17,28,0.7704,
HXC5,17,28,0.8201,
HXC5,17,28,0.8426,
HXC5,17,28,0.8539,
HXC5,17,28,0.8566,
HXC5,17,28,0.852,
HXC5,17,28,0.8379,
HXC5,17,28,0.8104,
HXC5,17,28,0.7778,
HXC5,17,28,0.7537,
HXC5,17,28,0.7171,
HXC5,17,28,0.7164,
HXC5,17,28,0.7185,
HXC5,17,28,0.7674,
HXC5,17,28,0.805,
HXC5,17,28,0.8693,
HXC5,17,28,0.8955,
HXC5,17,28,0.9223,
HXC5,17,28,0.9405,
HXC5,17,28,0.9474,
HXC5,17,28,0.9503,
HXC5,17,28,0.9538,
HXC5,17,28,0.9581,
HXC5,17,28,0.9591,
HXC5,17,28,0.9591,
HXC5,17,28,0.9574,
HXC5,17,28,0.9532,
HXC5,17,28,0.9495,
HXC5,17,28,0.9476,
HXC5,17,28,0.9443,
HXC5,17,28,0.9417,
HXC5,17,28,0.9403,
HXC5,17,28,0.9419,
HXC5,17,28,0.9416,
HXC5,17,28,0.9462,
HXC5,17,28,0.9388,
HXC5,17,28,0.9333,
HXC5,17,28,0.9188,
HXC5,17,28,0.9,
HXC5,17,28,0.8791,
HXC5,17,28,0.8635,
HXC5,17,28,0.8542,
HXC5,17,28,0.8508,
HXC5,17,28,0.8805,
HXC5,17,28,0.8879,
HXC5,17,28,0.9204,
HXC5,17,28,0.9505,
HXC5,17,28,0.9622,
HXC5,17,28,0.9721,
HXC5,17,28,0.9762,
HXC5,17,28,0.9773,
HXC5,17,28,0.979,
HXC5,17,28,0.9783,
HXC5,17,28,0.9777,
HXC5,17,28,0.9788,
HXC5,17,28,0.9794,
HXC5,17,28,0.9788,
HXC5,17,28,0.9796,
HXC5,17,28,0.9799,
HXC5,17,28,0.9805,
HXC5,17,28,0.9815,
HXC5,17,28,0.9811,
HXC5,17,28,0.9805,
HXC5,17,28,0.98,
HXC5,17,28,0.9783,
HXC5,17,28,0.9766,
HXC5,17,28,0.9742,
HXC5,17,28,0.9702,
HXC5,17,28,0.9635,
HXC5,17,28,0.9468,
HXC5,17,28,0.8818,
HXC5,17,28,0.8442,
HXC5,17,28,0.7896,
HXC5,17,28,0.723,
HXC5,17,28,0.6044,
HXC5,17,28,0.6069,
HXC5,17,28,0.6476,
HXC5,17,28,0.7301,
HXC5,17,28,0.8271,
HXC5,17,28,0.8734,
HXC5,17,28,0.9079,
HXC5,17,28,0.9208,
HXC5,17,28,0.9335,
HXC5,17,28,0.9373,
HXC5,17,28,0.9368,
HXC5,17,28,0.9366,
HXC5,17,28,0.926,
HXC5,17,28,0.9141,
HXC5,17,28,0.8913,
HXC5,17,28,0.8502,
HXC5,17,28,0.7944,
HXC5,17,28,0.7232,
HXC5,17,28,0.6479,
HXC5,17,28,0.6332,
HXC5,17,28,0.7902,
HXC5,17,28,0.8614,
HXC5,17,28,0.9305,
HXC5,17,28,0.9528,
HXC5,17,28,0.9673,
HXC5,17,28,0.9751,
HXC5,17,28,0.9805,
HXC5,17,28,0.9808,
HXC5,17,28,0.9804,
HXC6,16,33,0.8086,
HXC6,16,33,0.758,
HXC6,16,33,0.7651,
HXC6,16,33,0.683,
HXC6,16,33,0.6346,
HXC6,16,33,0.6513,
HXC6,16,33,0.6365,
HXC6,16,33,0.6461,
HXC6,16,33,0.6086,
HXC6,16,33,0.6898,
HXC6,16,33,0.7185,
HXC6,16,33,0.7369,
HXC6,16,33,0.7268,
HXC6,16,33,0.6887,
HXC6,16,33,0.6366,
HXC6,16,33,0.6561,
HXC6,16,33,0.6885,
HXC6,16,33,0.7123,
HXC6,16,33,0.6907,
HXC6,16,33,0.7109,
HXC6,16,33,0.6956,
HXC6,16,33,0.7058,
HXC6,16,33,0.6902,
HXC6,16,33,0.6645,
HXC6,16,33,0.63,
HXC6,16,33,0.6107,
HXC6,16,33,0.6115,
HXC6,16,33,0.8153,
HXC6,16,33,0.871,
HXC6,16,33,0.908,
HXC6,16,33,0.9228,
HXC6,16,33,0.9388,
HXC6,16,33,0.9495,
HXC6,16,33,0.958,
HXC6,16,33,0.9639,
HXC6,16,33,0.9726,
HXC6,16,33,0.9772,
HXC6,16,33,0.9812,
HXC6,16,33,0.9826,
HXC6,16,33,0.9834,
HXC6,16,33,0.9841,
HXC6,16,33,0.9844,
HXC6,16,33,0.985,
HXC6,16,33,0.9851,
HXC6,16,33,0.9847,
HXC6,16,33,0.984,
HXC6,16,33,0.983,
HXC6,16,33,0.982,
HXC6,16,33,0.981,
HXC6,16,33,0.9794,
HXC6,16,33,0.9733,
HXC6,16,33,0.9653,
HXC6,16,33,0.9642,
HXC6,16,33,0.963,
HXC6,16,33,0.9638,
HXC6,16,33,0.968,
HXC6,16,33,0.9707,
HXC6,16,33,0.9736,
HXC6,16,33,0.9771,
HXC6,16,33,0.979,
HXC6,16,33,0.9797,
HXC6,16,33,0.9803,
HXC6,16,33,0.9801,
HXC6,16,33,0.9801,
HXC8,15,11,0.6105,
HXC8,15,11,0.636,
HXC8,15,11,0.6877,
HXC8,15,11,0.7851,
HXC8,15,11,0.8717,
HXC8,15,11,0.9093,
HXC8,15,11,0.9266,
HXC8,15,11,0.939,
HXC8,15,11,0.9352,
HXC8,15,11,0.9349,
HXC8,15,11,0.9283,
HXC8,15,11,0.9178,
HXC8,15,11,0.8893,
HXC8,15,11,0.8599,
HXC8,15,11,0.7133,
HXC8,15,11,0.6985,
HXC8,15,11,0.7527,
HXC8,15,11,0.8144,
HXC8,15,11,0.836,
HXC8,15,11,0.8544,
HXC8,15,11,0.8613,
HXC8,15,11,0.8657,
HXC8,15,11,0.8582,
HXC8,15,11,0.858,
HXC8,15,11,0.8577,
HXC8,15,11,0.824,
HXC8,15,11,0.7847,
HXC8,15,11,0.6779,
HXC8,15,11,0.6598,
HXC8,15,11,0.6841,
HXC8,15,11,0.7209,
HXC8,15,11,0.7516,
HXC8,15,11,0.7624,
HXC8,15,11,0.7659,
HXC8,15,11,0.8064,
HXC8,15,11,0.8059,
HXC8,15,11,0.7686,
HXC8,15,11,0.7503,
HXC8,15,11,0.7205,
HXC8,15,11,0.6999,
HXC8,15,11,0.66,
HXC8,15,11,0.6349,
HXC8,15,11,0.6185,
HXC8,15,11,0.6135,
HXC8,15,11,0.6229,
HXC8,15,11,0.6377,
HXC8,15,11,0.6733,
HXC8,15,11,0.7136,
HXC8,15,11,0.8202,
HXC8,15,11,0.8728,
HXC8,15,11,0.9157,
HXC8,15,11,0.9423,
HXC8,15,11,0.9576,
HXC8,15,11,0.9695,
HXC8,15,11,0.9773,
HXC8,15,11,0.981,
HXC8,15,11,0.9829,
HXC8,15,11,0.9831,
HXC8,15,11,0.9832,
HXC8,15,11,0.9833,
HXC8,15,11,0.9828,
HXC8,15,11,0.9826,
HXC8,15,11,0.9824,
HXC8,15,11,0.9818,
HXC8,15,11,0.9814,
HXC8,15,11,0.9801,
HXC8,15,11,0.979,
HXC8,15,11,0.9772,
HXC8,15,11,0.9746,
HXC8,15,11,0.9699,
HXC8,15,11,0.9659,
HXC8,15,11,0.9631,
HXC8,15,11,0.9534,
HXC8,15,11,0.936,
HXC8,15,11,0.9281,
HXC8,15,11,0.9256,
HXC8,15,11,0.9227,
HXC8,15,11,0.9219,
HXC8,15,11,0.9301,
HXC8,15,11,0.9324,
HXC8,15,11,0.9353,
HXC8,15,11,0.9393,
HXC8,15,11,0.9364,
HXC8,15,11,0.9337,
HXC8,15,11,0.936,
HXC8,15,11,0.9231,
HXC8,15,11,0.8979,
HXC8,15,11,0.863,
HXC8,15,11,0.825,
HXC8,15,11,0.7761,
HXC8,15,11,0.7446,
HXC8,15,11,0.692,
HXC8,15,11,0.6003,
HXC8,15,11,0.6292,
HXC8,15,11,0.649,
HXC8,15,11,0.6486,
HXC8,15,11,0.6521,
HXC8,15,11,0.6637,
HXC8,15,11,0.6931,
HXC8,15,11,0.7247,
HXC8,15,11,0.7665,
HXC8,15,11,0.8232,
HXC8,15,11,0.8638,
HXC8,15,11,0.8969,
HXC8,15,11,0.9175,
HXC8,15,11,0.9423,
HXC8,15,11,0.9511,
HXC8,15,11,0.9537,
HXC8,15,11,0.9523,
HXC8,15,11,0.9546,
HXC8,15,11,0.9542,
HXC8,15,11,0.9574,
HXC8,15,11,0.963,
HXC8,15,11,0.9647,
HXC8,15,11,0.969,
HXC8,15,11,0.9727,
HXC8,15,11,0.9745,
HXC8,15,11,0.9749,
HXC8,15,11,0.9745,
HXC8,15,11,0.976,
HXC8,15,11,0.9772,
HXC8,15,11,0.978,
HXC8,15,11,0.9793,
HXC8,15,11,0.9782,
HXC8,15,11,0.978,
HXC8,15,11,0.9775,
HXC8,15,11,0.9774,
HXC8,15,11,0.9768,
HXC8,15,11,0.9767,
HXC8,15,11,0.9783,
HXC8,15,11,0.9797,
HXC8,15,11,0.9807,
HXC8,15,11,0.9813,
HXC8,15,11,0.9812,
HXC8,15,11,0.9816,
HXC8,15,11,0.9824,
HXC8,15,11,0.9826,
HXC8,15,11,0.9824,
HXC9,14,36,0.9727,
HXC9,14,36,0.9728,
HXC9,14,36,0.971,
HXC9,14,36,0.9549,
HXC9,14,36,0.9241,
HXC9,14,36,0.8419,
HXC9,14,36,0.7161,
HXC9,14,36,0.6013,
HXC9,14,36,0.6017,
HXC9,14,36,0.6247,
HXC9,14,36,0.6162,
HXC9,14,36,0.6068,
HXC9,14,36,0.6102,
HXC9,14,36,0.6514,
HXC9,14,36,0.7078,
HXC9,14,36,0.739,
HXC9,14,36,0.7461,
HXC9,14,36,0.7489,
HXC9,14,36,0.6907,
HXC9,14,36,0.6324,
HXC9,14,36,0.6092,
HXC9,14,36,0.6996,
HXC9,14,36,0.7916,
HXC9,14,36,0.8125,
HXC9,14,36,0.8283,
HXC9,14,36,0.8351,
HXC9,14,36,0.8458,
HXC9,14,36,0.8519,
HXC9,14,36,0.8581,
HXC9,14,36,0.8695,
HXC9,14,36,0.87,
HXC9,14,36,0.8918,
HXC9,14,36,0.9106,
HXC9,14,36,0.9215,
HXC9,14,36,0.9247,
HXC9,14,36,0.9109,
HXC9,14,36,0.8931,
HXC9,14,36,0.859,
HXC9,14,36,0.8371,
HXC9,14,36,0.7739,
HXC9,14,36,0.6854,
HXC9,14,36,0.6519,
HXC9,14,36,0.6258,
HXC9,14,36,0.6391,
HXC9,14,36,0.6744,
HXC9,14,36,0.7231,
HXC9,14,36,0.8285,
HXC9,14,36,0.8413,
HXC9,14,36,0.8454,
HXC9,14,36,0.8462,
HXC9,14,36,0.829,
HXC9,14,36,0.7766,
HXC9,14,36,0.7608,
HXC9,14,36,0.7452,
HXC9,14,36,0.7297,
HXC9,14,36,0.7092,
HXC9,14,36,0.7073,
HXC9,14,36,0.7134,
HXC9,14,36,0.7039,
HXC9,14,36,0.7383,
HXC9,14,36,0.7376,
HXC9,14,36,0.7443,
HXC9,14,36,0.7485,
HXC9,14,36,0.7637,
HXC9,14,36,0.758,
HXC9,14,36,0.7838,
HXC9,14,36,0.7899,
HXC9,14,36,0.7999,
HXC9,14,36,0.75,
HXC9,14,36,0.7217,
HXC9,14,36,0.6839,
HXC9,14,36,0.6172,
HXC9,14,36,0.6162,
HXC9,14,36,0.6118,
HXC9,14,36,0.6084,
HXC9,14,36,0.6032,
HXC9,14,36,0.6355,
HXC9,14,36,0.6822,
HXC9,14,36,0.754,
HXC9,14,36,0.8362,
HXC9,14,36,0.8949,
HXC9,14,36,0.9442,
HXC9,14,36,0.9707,
HXC9,14,36,0.9785,
HXC9,14,36,0.981,
HXC9,14,36,0.9823,
HXC9,14,36,0.9831,
HXC9,14,36,0.984,
HXC9,14,36,0.9843,
HXC9,14,36,0.9849,
HXC9,14,36,0.9851,
HXC9,14,36,0.9849,
HXC9,14,36,0.9846,
HXC10,13,32,0.6144,
HXC10,13,32,0.644,
HXC10,13,32,0.6482,
HXC10,13,32,0.6426,
HXC10,13,32,0.6405,
HXC10,13,32,0.6206,
HXC10,13,32,0.6049,
HXC10,13,32,0.6046,
HXC10,13,32,0.6332,
HXC10,13,32,0.6689,
HXC10,13,32,0.7379,
HXC10,13,32,0.8056,
HXC10,13,32,0.8234,
HXC10,13,32,0.8587,
HXC10,13,32,0.8418,
HXC10,13,32,0.8051,
HXC10,13,32,0.6958,
HXC10,13,32,0.6066,
HXC10,13,32,0.6463,
HXC10,13,32,0.7002,
HXC10,13,32,0.7322,
HXC10,13,32,0.689,
HXC10,13,32,0.6581,
HXC10,13,32,0.6054,
HXC10,13,32,0.6054,
HXC10,13,32,0.6713,
HXC10,13,32,0.724,
HXC10,13,32,0.8078,
HXC10,13,32,0.8901,
HXC10,13,32,0.8987,
HXC10,13,32,0.8973,
HXC10,13,32,0.9034,
HXC10,13,32,0.8947,
HXC10,13,32,0.8472,
HXC10,13,32,0.7599,
HXC10,13,32,0.6767,
HXC10,13,32,0.6203,
HXC10,13,32,0.6782,
HXC10,13,32,0.7311,
HXC10,13,32,0.7522,
HXC10,13,32,0.7802,
HXC10,13,32,0.8007,
HXC10,13,32,0.7888,
HXC10,13,32,0.7465,
HXC10,13,32,0.7626,
HXC10,13,32,0.7576,
HXC10,13,32,0.7624,
HXC10,13,32,0.7434,
HXC10,13,32,0.7159,
HXC10,13,32,0.7156,
HXC10,13,32,0.7535,
HXC10,13,32,0.7745,
HXC10,13,32,0.7667,
HXC10,13,32,0.7944,
HXC10,13,32,0.7838,
HXC10,13,32,0.7927,
HXC10,13,32,0.7954,
HXC10,13,32,0.8173,
HXC10,13,32,0.8419,
HXC10,13,32,0.8544,
HXC10,13,32,0.8772,
HXC10,13,32,0.8953,
HXC10,13,32,0.9172,
HXC10,13,32,0.9219,
HXC10,13,32,0.9206,
HXC10,13,32,0.9223,
HXC10,13,32,0.9231,
